Time,Type,Skill/Condition,Hit#,Coeff,StrikeDmg,Stacks,PerStack,CondTotal,BaseDurMs,AdjDurMs,DurBonus%,WeaversProwess,ActiveTotal,Power,WeaponStr,CondDmg,InfernoPower,CritCh%,CritDmg%,CritMul,Might,Fury,VulnStacks,VulnMul,StrikeMul,BaseStrike,AddStrike,PyroMul,StormMul,BoltMul,SerratedMul,FieryMightMul,PiercingMul,FlowLikeWaterMul,ZapMul,RelicStrikeMul,CondMul,SigilCondAdd,SigilCondMul,BaseTick,TempAria,TranscTemp,ElemRage,EmpAuras,FamProwess,EmpFlame,PowOvr,PolyPow,PolyFer,Att,Att2,Extra
59.076,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
59.280,HIT,Overload Air,14.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
59.320,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
59.756,CAST,Glyph of Storms (Fire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,1120ms
59.998,TICK,Burning,,,,14,681,9535,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
60.000,HIT,Glyph of Elementals,31.1,0,985,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
60.320,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
60.636,APPLY,Burning,,,,1,,,2000,3800,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
60.636,HIT,Glyph of Storms (Fire),1.1,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
60.876,CAST,Signet of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,520ms
60.998,TICK,Burning,,,,13,681,8854,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
61.316,APPLY,Burning,,,,2,,,10000,19000,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Fire
61.316,HIT,Signet of Fire,1.1,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
61.316,APPLY,Burning,,,,1,,,3000,5700,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
61.320,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
61.396,CAST,Overload Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,3320ms
61.396,HIT,Sunspot,1.1,0.6,1341,,,,,,,,,4065,690.5,750,,0,233.533,1,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
61.636,APPLY,Burning,,,,1,,,2000,3800,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
61.636,HIT,Glyph of Storms (Fire),1.2,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
61.676,APPLY,Burning,,,,1,,,10000,19000,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
61.676,HIT,Dragon's Tooth,1.1,2.25,16137,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
61.676,APPLY,Burning,,,,1,,,3000,5700,90,false,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
61.676,HIT,Overload Fire,1.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
61.676,APPLY,Burning,,,,1,,,1000,1900,90,false,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
61.676,APPLY,Burning,,,,1,,,1000,1900,90,false,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
61.998,TICK,Burning,,,,20,681,13621,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
62.156,APPLY,Burning,,,,1,,,3000,5700,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
62.156,HIT,Overload Fire,2.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
62.156,APPLY,Burning,,,,1,,,1000,1900,90,false,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
62.156,APPLY,Burning,,,,1,,,1000,1900,90,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
62.320,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
62.636,APPLY,Burning,,,,1,,,2000,3800,90,false,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
62.636,HIT,Glyph of Storms (Fire),1.3,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
62.646,APPLY,Burning,,,,1,,,3000,5700,90,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
62.646,HIT,Overload Fire,3.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
62.646,APPLY,Burning,,,,1,,,1000,1900,90,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
62.646,APPLY,Burning,,,,1,,,1000,1900,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
62.998,TICK,Burning,,,,23,572,13158,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,435.88,0.05,0,0,0,0,,,,,,,
63.126,APPLY,Burning,,,,1,,,3000,5700,90,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
63.126,HIT,Overload Fire,4.1,0.9,6942,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.021,1.1,0.1,1.07,1.07,1.2,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,
63.126,APPLY,Burning,,,,1,,,1000,1900,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
63.320,HIT,Glyph of Elementals,32.1,0,985,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.021,1.1,0.1,1.07,1.07,1.2,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,flat-strike
63.320,TICK,Bleeding,,,,10,88,879,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,67,0.05,0,0,0,0,,,,,,,
63.636,APPLY,Burning,,,,1,,,2000,3800,90,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
63.636,HIT,Glyph of Storms (Fire),1.4,0.5,2421,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.021,1.1,0.1,1.07,1.07,1.2,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,field
63.998,TICK,Burning,,,,24,572,13730,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,435.88,0.05,0,0,0,0,,,,,,,
64.320,TICK,Bleeding,,,,10,88,879,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,67,0.05,0,0,0,0,,,,,,,
64.596,APPLY,Burning,,,,1,,,3000,5700,90,false,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
64.596,HIT,Overload Fire,5.1,0.9,6942,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.021,1.1,0.1,1.07,1.07,1.2,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,
64.636,APPLY,Burning,,,,1,,,2000,3800,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
64.636,HIT,Glyph of Storms (Fire),1.5,0.5,2421,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.021,1.1,0.1,1.07,1.07,1.2,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,field
64.716,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
64.998,TICK,Burning,,,,21,681,14302,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
65.320,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
65.396,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
65.596,APPLY,Burning,,,,1,,,3000,5700,90,false,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
65.596,HIT,Overload Fire,6.1,0.9,8520,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
65.636,APPLY,Burning,,,,1,,,2000,3800,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
65.636,HIT,Glyph of Storms (Fire),1.6,0.5,2971,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
65.716,HIT,Phoenix,1.1,0.75,6455,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
65.756,APPLY,Burning,,,,2,,,6000,11400,90,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
65.756,HIT,Phoenix,2.1,1.7,14631,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
65.776,HIT,Phoenix,3.1,0.75,6455,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
65.876,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
65.998,TICK,Burning,,,,21,681,14302,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
66.116,APPLY,Burning,,,,1,,,1500,2850,90,false,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
66.116,HIT,Flamestrike,1.1,0.5,4303,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
66.120,HIT,Glyph of Elementals,33.1,0,985,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
66.396,APPLY,Burning,,,,1,,,2500,4750,90,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
66.396,HIT,Flamestrike,2.1,0.7,6024,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
66.396,APPLY,Burning,,,,1,,,3000,5700,90,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
66.476,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
66.596,APPLY,Burning,,,,1,,,3000,5700,90,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
66.596,HIT,Overload Fire,7.1,0.9,8520,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
66.636,APPLY,Burning,,,,1,,,2000,3800,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
66.636,HIT,Glyph of Storms (Fire),1.7,0.5,2971,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
66.716,APPLY,Burning,,,,1,,,1500,2850,90,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
66.716,HIT,Flamestrike,1.1,0.5,4303,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
66.996,APPLY,Burning,,,,1,,,2500,4750,90,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
66.996,HIT,Flamestrike,2.1,0.7,6024,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
66.998,TICK,Burning,,,,27,681,18388,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
67.076,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
67.316,APPLY,Burning,,,,1,,,10000,19000,90,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
67.316,HIT,Dragon's Tooth,1.1,2.25,19364,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
67.316,APPLY,Burning,,,,1,,,1500,2850,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
67.316,HIT,Flamestrike,1.1,0.5,4303,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
67.596,APPLY,Burning,,,,1,,,3000,5700,90,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
67.596,HIT,Overload Fire,8.1,0.9,8520,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
67.596,APPLY,Burning,,,,1,,,2500,4750,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
67.596,HIT,Flamestrike,2.1,0.7,6024,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
67.636,APPLY,Burning,,,,1,,,2000,3800,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
67.636,HIT,Glyph of Storms (Fire),1.8,0.5,2971,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
67.676,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
67.916,APPLY,Burning,,,,1,,,1500,2850,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
67.916,HIT,Flamestrike,1.1,0.5,4303,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
67.998,TICK,Burning,,,,29,681,19751,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
68.196,APPLY,Burning,,,,1,,,2500,4750,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
68.196,HIT,Flamestrike,2.1,0.7,6024,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
68.276,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
68.516,APPLY,Burning,,,,1,,,1500,2850,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
68.516,HIT,Flamestrike,1.1,0.5,4303,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
68.596,APPLY,Burning,,,,1,,,3000,5700,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
68.596,HIT,Overload Fire,9.1,0.9,8520,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
68.636,APPLY,Burning,,,,1,,,2000,3800,90,false,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
68.636,HIT,Glyph of Storms (Fire),1.9,0.5,2971,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
68.796,APPLY,Burning,,,,1,,,2500,4750,90,false,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
68.796,HIT,Flamestrike,2.1,0.7,6024,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
68.876,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,43ms
68.919,CAST,Ring of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
68.998,TICK,Burning,,,,27,681,18388,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
69.199,APPLY,Burning,,,,2,,,4000,7600,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring of Fire
69.199,HIT,Ring of Fire,1.1,2,17213,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
69.200,APPLY,Burning,,,,1,,,3000,5700,90,false,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
69.200,HIT,Glyph of Elementals,34.1,0,400,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
69.399,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
69.400,APPLY,Burning,,,,1,,,3000,5700,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
69.400,HIT,Glyph of Elementals,35.1,0,400,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
69.596,APPLY,Burning,,,,1,,,3000,5700,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
69.596,HIT,Overload Fire,10.1,0.9,8520,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
69.600,APPLY,Burning,,,,1,,,3000,5700,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
69.600,HIT,Glyph of Elementals,36.1,0,400,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
69.636,APPLY,Burning,,,,1,,,2000,3800,90,false,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
69.636,HIT,Glyph of Storms (Fire),1.10,0.5,2971,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
69.800,HIT,Glyph of Elementals,37.1,0,4800,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
69.998,TICK,Burning,,,,30,681,20432,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
70.079,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
70.319,APPLY,Burning,,,,1,,,1500,2850,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
70.319,HIT,Flamestrike,1.1,0.5,4303,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
70.484,CAST,Feel the Burn!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,0ms
70.484,APPLY,Burning,,,,2,,,4000,7600,90,false,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feel the Burn!
70.484,HIT,Feel the Burn!,1.1,2.5,14857,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
70.599,APPLY,Burning,,,,1,,,2500,4750,90,false,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
70.599,HIT,Flamestrike,2.1,0.7,6024,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
70.636,APPLY,Burning,,,,1,,,2000,3800,90,false,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
70.636,HIT,Glyph of Storms (Fire),1.11,0.5,2971,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
70.679,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
70.919,APPLY,Burning,,,,1,,,1500,2850,90,false,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
70.919,HIT,Flamestrike,1.1,0.5,4303,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.481,1.35,0.35,1.07,1.07,1.2,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
